;Ano;Mês;Dt.Lanç;Emissão;Venc;Tipo;Contrato;Parcela;Referente;Doc;C Nr / Pedido;Op/Proj;Classificação;Categoria;Prestador;Estab;CNPJ;Cod Datasul;Situação;Status;Valor R$
;2021;abr;14/04/21;13/04/21;12/05/21;CONTRATO;TOTVS 02 - 400003/01;Manutenção Datasul - ERP;TOTVS 2 - 400003/01;800013;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.278,00 
;2021;abr;14/04/21;13/04/21;12/05/21;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;Manutenção Datasul - ERP;TOTVS3 - 365084/01 - 400003/01;800014;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 8.321,23 
;2021;abr;14/04/21;13/04/21;20/05/21;CONTRATO;TOTVS 05 - A48004/04;Manutenção Datasul - ERP;TOTVS5 - A48004/04;800015;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.648,30 
;2021;abr;14/04/21;13/04/21;23/05/21;CONTRATO;TOTVS 04 - 943448/02;Manutenção Datasul - ERP;TOTVS4 - 943448/02;800012;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.123,08 
;2021;abr;14/04/21;13/04/21;03/05/21;CONTRATO;DIGITAL WORLD;Demanda;Loc.Impressoras e serviços;6069;950;0;LOCAÇÃO;Locação;DIGITAL WORLD REPR. COM E SERV. LTDA;I7 NÚCLEO;05.022.145/0001-07;23707;INATIVO;LANÇADO; 2.058,52 
;2021;abr;13/04/21;13/04/21;21/04/21;CONTRATO;TSPLUS BRASIL 1;P 09/12;Link Radio - Acesso Internet;1209;891;0;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;I7 NÚCLEO;37.129.192/0001-40;8801;INATIVO;LANÇADO; 3.125,00 
;2021;abr;29/04/21;21/04/21;20/05/21;CONTRATO;SUPERI - G8NET - I7;P 01/12;Serviços de Internet;5779;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2021;abr;22/04/21;22/04/21;01/05/21;CONTRATO;LUCAS BICALHO;Demanda;PJ - Lucas Bicalho;62;819;0;TERCEIROS;Consultoria;LUCAS DOS SANTOS BICALHO;I7 NÚCLEO;24.999.125/0001- 35;2076;INATIVO;LANÇADO; 6.751,48 
;2021;abr;29/04/21;29/04/21;27/05/21;CONTRATO;INGRAM - OFFICE 365;Licença Office 365 - 54 usuarios;Office 365 Licença;1405994;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 2.439,72 
;2021;mai;01/05/21;01/05/21;15/05/21;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 01/12;Locação de Desktops;15052021;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 15.045,05 
;2021;mai;05/05/21;01/05/21;14/05/21;CONTRATO;OI - TELECOM GERAL - 0800;;OI - 0800;2143568;956;O;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;LANÇADO; 276,28 
;2021;mai;05/05/21;01/05/21;14/05/21;CONTRATO;OI - TELECOM GERAL - DDR;;OI - DDR;2167330;1006;0;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;INATIVO;LANÇADO; 1.275,13 
;2021;mai;03/05/21;01/05/21;10/05/21;CONTRATO;C&C COMPUTER CLOUD;Parcela 35/36;Computação na Nuvem;4902;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 42.500,00 
;2021;mai;03/05/21;02/05/21;10/05/21;CONTRATO;ILOC3 LOCAÇÕES - EQUIPLEX;P 03/12;NF 2 - Equiplex;35;969;0;INFRA;Locação;ILOC3 LOCAÇÕES E SERVIÇOS LTDA;EQUIPLEX;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.597,66 
;2021;mai;03/05/21;02/05/21;10/05/21;CONTRATO;ILOC3 LOCAÇÕES - I7;P 03/12;NF 1 - I7;36;951;0;INFRA;Locação;ILOC3 LOCAÇÕES E SERVIÇOS LTDA;I7 NÚCLEO;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.649,51 
;2021;mai;03/05/21;03/05/21;20/05/21;CONTRATO;AMPLISTORE - AMPLIDRIVE;P 02/12;Amplidrive;1179;836;0;SISTEMAS;Consultoria;AMPLISTORE SOFTWARE LTDA;I7 NÚCLEO;31.749.123/0001-53;8550;INATIVO;LANÇADO; 990,00 
;2021;mai;07/05/21;03/05/21;21/06/21;CONTRATO;ALGAR TELECOM - I7;P 02/12;Internet;14623;949;0;CONECTIVIDADE;Internet;ALGAR MULTIMIDIA S/A;I7 NÚCLEO;04.622.116/0010-04;983;INATIVO;LANÇADO; 3.890,27 
;2021;mai;07/05/21;03/05/21;20/05/21;CONTRATO;ALGAR - TRANSPLEX;Parcela 02/36;Internet;80703;876;0;CONECTIVIDADE;Internet;ALGAR SOLUCOES EM TIC S/A;TRANSPLEX;22.166.193/0010-89;8716;INATIVO;LANÇADO; 1.458,99 
;2021;mai;03/05/21;03/05/21;20/05/21;CONTRATO;ALLE TECNOLOGIA;P 02/12;Gestão de ERP Totvs 12;2515;994;O;DATASUL;Consultoria Software;ALLE TECNOLOGIA LTDA ME;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2021;mai;04/05/21;03/05/21;20/05/21;CONTRATO;APN ;P 02/12;Link Radio;149;963;0;CONECTIVIDADE;Internet;APN NETWORKS LTDA;I7 NÚCLEO;07.895.690/0001-33;261263;INATIVO;LANÇADO; 334,95 
;2021;mai;04/05/21;03/05/21;12/06/21;CONTRATO;VIRTOS BACKUP;P 02/12;Backup na Nuvem;16456;516;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;LANÇADO; 390,00 
;2021;mai;05/05/21;04/05/21;22/05/21;CONTRATO;TOTVS 01 - A42305/05;Manutenção Datasul - ERP;TOTVS 1 - A42305/05;804306;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 2.629,60 
;2021;mai;04/05/21;04/05/21;14/05/21;CONTRATO;HPFS - LOCAÇÃO NOTEBOOKS;P 01/12;Locação de Notebooks;14052021;1011;0;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;INATIVO;LANÇADO; 1.857,27 
;2021;mai;04/05/21;04/05/21;01/06/21;CONTRATO;INGRAM - OFFICE 365;Licença Office 365 - 54 usuarios;Office 365 Licença;1409099;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 2.736,18 
;2021;mai;04/05/21;04/05/21;13/05/21;CONTRATO;VALCANAIA;Demanda;Consultoria Financeira;170;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 1.624,00 
;2021;mai;05/05/21;05/05/21;12/05/21;CONTRATO;VALIDEINFO WEB;P 08/12;Serviços Consulta Web;1502;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2021;mai;07/05/21;05/05/21;05/06/21;CONTRATO;ACTTIVE - DOCNIX;P 04/12;Licença de Uso;7625;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 2.799,52 
;2021;mai;05/05/21;05/05/21;15/05/21;CONTRATO;CLARO CELULAR;Parcela 02/24;Celular - Equiplex;948665669;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 4.380,50 
;2021;mai;07/05/21;06/05/21;20/05/21;CONTRATO;CLARO NET - HT3;P 05/12;Internet HT3;1594754;1073;O;CONECTIVIDADE;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 155,00 
;2021;mai;07/05/21;06/05/21;15/05/21;CONTRATO;GLOBO SOLUÇÕES - ALOS;P 02/12;Crachás para o DP;6153;993;0;LOCAÇÃO;Consultoria;CLEONICE DIAS BRAGA PATURY;ALOS;21.121.429/0001-07;9134;INATIVO;LANÇADO; 350,00 
;2021;mai;10/05/21;07/05/21;16/05/21;CONTRATO;CONTI CONSULTORIA;Demanda;Consultoria em Sistemas - DP;605;991;O;SISTEMAS;Consultoria;CONTI CONSULT  EM TEC DA INFORMACAO LTDA;I7 NÚCLEO;29.318.831/0001-98;1256;ATIVO;LANÇADO; 3.109,29 
;2021;mai;10/05/21;09/05/21;20/05/21;CONTRATO;INFOMACH FIREWALL;Locação de Firewall;Locação e Suporte SonicWall;8083;708;0;INFRA;Consultoria;INFOMACH FIREWALL;I7 NÚCLEO;07.857.806/0001-40;5083;INATIVO;LANÇADO; 1.900,00 
;2021;mai;11/05/21;10/05/21;07/06/21;CONTRATO;INGRAM - OFFICE 365;Licença Office 365 - 54 usuarios;Office 365 Licença;1411698;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 2.335,50 
;2021;mai;11/05/21;10/05/21;25/05/21;CONTRATO;BELLFONE - 2;Parcela 29/36;Serviços de telefonia;3191;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;LANÇADO; 1.403,83 
;2021;mai;11/05/21;10/05/21;25/05/21;CONTRATO;BELLFONE - 1;Parcela 29/36;Serviços de telefonia;3190;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;LANÇADO; 4.180,63 
;2021;mai;11/05/21;11/05/21;05/06/21;CONTRATO;GRENKE - EQUIPLEX 1;Loc.Equip: Notebooks, Coletores;Fatura 1;36408;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 1.156,00 
;2021;mai;12/05/21;11/05/21;31/05/21;CONTRATO;SANTODIGITAL 2;P 05/12;Suporte G Suite - Tx Manutenção;90176;958;0;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;INATIVO;LANÇADO; 150,00 
;2021;mai;12/05/21;11/05/21;07/06/21;CONTRATO;SETI - I7;Parcela 01/36;S4 Internet Controlada, Servidor Proxy;31017;1020;O;CONECTIVIDADE;Consultoria;SETI SEG E TECNOLOGIA INTERNET LTDA;I7 NÚCLEO;05.348.924/0001-05;9268;ATIVO;LANÇADO; 490,00 
;2021;mai;11/05/21;11/05/21;05/06/21;CONTRATO;GRENKE - EQUIPLEX 2;Loc.Equip: Notebooks, Coletores;Fatura 2;36711;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 1.926,94 
;2021;mai;12/05/21;11/05/21;31/05/21;CONTRATO;SANTODIGITAL 1;P 05/12;G Suite Business - Licenca;90141;958;O;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 6.688,00 
;2021;mai;12/05/21;12/05/21;05/06/21;CONTRATO;GRENKE - I7;Loc.Equip: Notebooks, Coletores;Nota I7;35208;987;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;I7 NÚCLEO;14.262.033/0001-14;2230;INATIVO;LANÇADO; 843,78 
;2021;mai;17/05/21;13/05/21;12/06/21;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;Manutenção Datasul - ERP;TOTVS3 - 365084/01 - 400003/01;807153;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 8.321,23 
;2021;mai;17/05/21;13/05/21;12/06/21;CONTRATO;TOTVS 02 - 400003/01;Manutenção Datasul - ERP;TOTVS 2 - 400003/01;807145;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.278,00 
;2021;mai;17/05/21;13/05/21;20/06/21;CONTRATO;TOTVS 05 - A48004/04;Manutenção Datasul - ERP;TOTVS5 - A48004/04;807188;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.648,30 
;2021;mai;17/05/21;13/05/21;23/06/21;CONTRATO;TOTVS 04 - 943448/02;Manutenção Datasul - ERP;TOTVS4 - 943448/02;807129;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.123,08 
;2021;mai;13/05/21;13/05/21;21/05/21;CONTRATO;TSPLUS BRASIL 1;P 10/12;Link Radio - Acesso Internet;1386;891;0;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;I7 NÚCLEO;37.129.192/0001-40;8801;INATIVO;LANÇADO; 3.125,00 
;2021;mai;17/05/21;14/05/21;31/05/21;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;810572;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 844,74 
;2021;mai;17/05/21;14/05/21;03/06/21;CONTRATO;DIGITAL WORLD;Demanda;Loc.Impressoras e serviços;6481;950;0;LOCAÇÃO;Locação;DIGITAL WORLD REPR. COM E SERV. LTDA;I7 NÚCLEO;05.022.145/0001-07;23707;INATIVO;LANÇADO; 3.195,92 
;2021;mai;19/05/21;18/05/21;14/06/21;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;810793;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.074,00 
;2021;mai;19/05/21;18/05/21;14/06/21;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;810799;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 110,00 
;2021;mai;19/05/21;19/05/21;20/06/21;CONTRATO;SUPERI - G8NET - I7;P 04/12;Serviços de Internet;5981;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2021;mai;20/05/21;20/05/21;21/06/21;CONTRATO;NEOMIND - P3916/18;P 03/12;Licença de Uso Fusion;13077;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 2.094,08 
;2021;mai;21/05/21;21/05/21;14/06/21;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;810825;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.403,89 
;2021;mai;21/05/21;21/05/21;10/06/21;CONTRATO;LUCAS BICALHO;Demanda;PJ - Lucas Bicalho;63;819;0;TERCEIROS;Consultoria;LUCAS DOS SANTOS BICALHO;I7 NÚCLEO;24.999.125/0001- 35;2076;INATIVO;LANÇADO; 6.962,27 
;2021;mai;21/05/21;21/05/21;04/06/21;CONTRATO;LUIZA VIEIRA BORGES ALVES;PJ - Luiza Vieira B Alves;PJ - Luiza Vieira B Alves;20;779;0;TERCEIROS;Consultoria;LUIZA VIEIRA BORGES ALVES;I7 NÚCLEO;34.693.548/0001-86;2113;INATIVO;LANÇADO; 6.750,00 
;2021;jun;02/06/21;01/06/21;21/06/21;CONTRATO;AMPLISTORE - AMPLIDRIVE;P 03/12;Amplidrive;1231;836;0;SISTEMAS;Consultoria;AMPLISTORE SOFTWARE LTDA;I7 NÚCLEO;31.749.123/0001-53;8550;INATIVO;LANÇADO; 1.140,00 
;2021;jun;07/06/21;01/06/21;22/06/21;CONTRATO;TOTVS 01 - A42305/05;Manutenção Datasul - ERP;TOTVS 1 - A42305/05;811374;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 2.629,60 
;2021;jun;02/06/21;01/06/21;20/06/21;CONTRATO;ALLE TECNOLOGIA;P 03/12;Gestão de ERP Totvs 12;2569;994;O;DATASUL;Consultoria Software;ALLE TECNOLOGIA LTDA ME;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2021;jun;02/06/21;01/06/21;20/06/21;CONTRATO;APN ;P 03/12;Link Radio;139;963;0;CONECTIVIDADE;Internet;APN NETWORKS LTDA;I7 NÚCLEO;07.895.690/0001-33;261263;INATIVO;LANÇADO; 334,95 
;2021;jun;14/06/21;01/06/21;05/07/21;CONTRATO;GRENKE - EQUIPLEX 2;Loc.Equip: Notebooks, Coletores;Fatura 2;42970;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 1.926,94 
;2021;jun;14/06/21;01/06/21;05/07/21;CONTRATO;GRENKE - EQUIPLEX 1;Loc.Equip: Notebooks, Coletores;Fatura 1;42246;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 1.156,00 
;2021;jun;02/06/21;01/06/21;15/06/21;CONTRATO;GLOBO SOLUÇÕES - ALOS;P 03/12;Crachás para o DP;6359;993;0;LOCAÇÃO;Consultoria;CLEONICE DIAS BRAGA PATURY;ALOS;21.121.429/0001-07;9134;INATIVO;LANÇADO; 350,00 
;2021;jun;02/06/21;01/06/21;10/06/21;CONTRATO;ILOC3 LOCAÇÕES - EQUIPLEX;P 04/12;NF 2 - Equiplex;38;969;0;INFRA;Locação;ILOC3 LOCAÇÕES E SERVIÇOS LTDA;EQUIPLEX;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.597,66 
;2021;jun;07/06/21;01/06/21;14/06/21;CONTRATO;OI - TELECOM GERAL - DDR;;OI - DDR;2392479;1006;0;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;INATIVO;LANÇADO; 1.275,13 
;2021;jun;07/06/21;01/06/21;14/06/21;CONTRATO;OI - TELECOM GERAL - 0800;;OI - 0800;2369392;956;O;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;LANÇADO; 281,23 
;2021;jun;02/06/21;01/06/21;10/06/21;CONTRATO;ILOC3 LOCAÇÕES - I7;P 04/12;NF 1 - I7;37;951;0;INFRA;Locação;ILOC3 LOCAÇÕES E SERVIÇOS LTDA;I7 NÚCLEO;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.649,51 
;2021;jun;02/06/21;02/06/21;07/06/21;CONTRATO;MARCOS RIBEIRO - CAMERAS;Parcela 01;Locação de Cameras;163;561;0;INFRA;Locação;MARCOS RIBEIRO;I7 NÚCLEO;25.232.698/0001-00;980;INATIVO;LANÇADO; 2.190,10 
;2021;jun;02/06/21;02/06/21;14/06/21;CONTRATO;HPFS - LOCAÇÃO NOTEBOOKS;P 02/12;Locação de Notebooks;14062021;1011;0;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;INATIVO;LANÇADO; 1.857,27 
;2021;jun;02/06/21;02/06/21;15/06/21;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 02/12;Locação de Desktops;15062021;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 15.045,05 
;2021;jun;07/06/21;02/06/21;12/06/21;CONTRATO;VALIDEINFO WEB;P 09/12;Serviços Consulta Web;1550;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2021;jun;07/06/21;02/06/21;12/07/21;CONTRATO;VIRTOS BACKUP;P 03/12;Backup na Nuvem;16781;516;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;LANÇADO; 390,00 
;2021;jun;02/06/21;02/06/21;15/07/21;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 03/12;Locação de Desktops;15072021;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 15.045,05 
;2021;jun;02/07/21;02/06/21;14/07/21;CONTRATO;HPFS - LOCAÇÃO NOTEBOOKS;P 03/12;Locação de Notebooks;14072021;1011;0;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;INATIVO;LANÇADO; 1.857,27 
;2021;jun;07/06/21;03/06/21;20/07/21;CONTRATO;ALGAR TELECOM - I7;P 03/12;Internet;15665;949;0;CONECTIVIDADE;Internet;ALGAR MULTIMIDIA S/A;I7 NÚCLEO;04.622.116/0010-04;983;INATIVO;LANÇADO; 3.931,44 
;2021;jun;07/06/21;03/06/21;21/06/21;CONTRATO;ALGAR - TRANSPLEX;Parcela 03/36;Internet;86444;876;0;CONECTIVIDADE;Internet;ALGAR SOLUCOES EM TIC S/A;TRANSPLEX;22.166.193/0010-89;8716;INATIVO;LANÇADO; 1.458,99 
;2021;jun;07/06/21;03/06/21;20/06/21;CONTRATO;CLARO NET - HT3;P 06/12;Internet HT3;1794962;1073;O;CONECTIVIDADE;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 155,00 
;2021;jun;07/06/21;04/06/21;21/06/21;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;813274;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.823,04 
;2021;jun;07/06/21;04/06/21;05/07/21;CONTRATO;SETI - I7;Parcela 02/36;S4 Internet Controlada, Servidor Proxy;31697;1020;O;CONECTIVIDADE;Consultoria;SETI SEG E TECNOLOGIA INTERNET LTDA;I7 NÚCLEO;05.348.924/0001-05;9268;ATIVO;LANÇADO; 490,00 
;2021;jun;07/06/21;04/06/21;05/07/21;CONTRATO;ACTTIVE - DOCNIX;P 05/12;Licença de Uso;7751;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 2.799,52 
;2021;jun;07/06/21;07/06/21;17/06/21;CONTRATO;C&C COMPUTER CLOUD;Parcela 36/36;Computação na Nuvem;4959;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 45.372,66 
;2021;jun;07/06/21;07/06/21;16/06/21;CONTRATO;VALCANAIA;Demanda;Consultoria Financeira;172;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 3.280,00 
;2021;jun;07/06/21;07/06/21;15/06/21;CONTRATO;CLARO CELULAR;Parcela 03/24;Celular - Equiplex;948665669;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 405,28 
;2021;jun;07/06/21;07/06/21;15/06/21;CONTRATO;CLARO CELULAR;Parcela 04/24 - Multa por Alteração;Celular - Equiplex;948665669;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 374,97 
;2021;jun;10/06/21;08/06/21;18/06/21;CONTRATO;CONTI CONSULTORIA;Demanda;Consultoria em Sistemas - DP;722;991;O;SISTEMAS;Consultoria;CONTI CONSULT  EM TEC DA INFORMACAO LTDA;I7 NÚCLEO;29.318.831/0001-98;1256;ATIVO;LANÇADO; 4.494,15 
;2021;jun;10/06/21;09/06/21;20/06/21;CONTRATO;INFOMACH FIREWALL;Locação de Firewall;Locação e Suporte SonicWall;8353;708;0;INFRA;Consultoria;INFOMACH FIREWALL;I7 NÚCLEO;07.857.806/0001-40;5083;INATIVO;LANÇADO; 1.900,00 
;2021;jun;10/06/21;09/06/21;25/06/21;CONTRATO;BELLFONE - 2;Parcela 30/36;Serviços de telefonia;3227;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;LANÇADO; 1.403,83 
;2021;jun;10/06/21;09/06/21;25/06/21;CONTRATO;BELLFONE - 1;Parcela 30/36;Serviços de telefonia;3226;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;LANÇADO; 4.180,63 
;2021;jun;15/06/21;10/06/21;12/07/21;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;Manutenção Datasul - ERP;TOTVS3 - 365084/01 - 400003/01;814291;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 8.321,23 
;2021;jun;11/06/21;10/06/21;28/06/21;CONTRATO;SANTODIGITAL 1;P 06/12;G Suite Business - Licenca;91952;958;O;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 7.524,00 
;2021;jun;11/06/21;10/06/21;28/06/21;CONTRATO;SANTODIGITAL 2;P 06/12;Suporte G Suite - Tx Manutenção;91951;958;0;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;INATIVO;LANÇADO; 150,00 
;2021;jun;15/06/21;10/06/21;14/07/21;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;Manutenção Datasul - ERP;TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08;814292;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.513,89 
